name,token_ids,reaction_ids,product_smiles,entropy,score
BB-0233 BB-0679,"[233, 679]",[37],CCOC(=O)c1n[nH]c2c1CN(C(=O)c1c(CC(=O)O)[nH]c(C(C)=O)c1C)CC2,6.355764865875244,0.8273070726803738
BB-0846 BB-0806,"[846, 806]",[102],COC(=O)c1c2n[c]nc(Nc3c(C(=O)CCl)c(=O)[nH]c(=O)n3CC(C)C)c2c2n1CCOC2,6.365951061248779,0.8270551585314653
BB-0732 BB-1100,"[732, 1100]",[66],CNC(=O)c1cc(C)cc(C(O)c2ccc3c(c2)CCC(N)C(=O)N3)c1,6.264224052429199,0.8259716361211704
BB-1434 BB-0337,"[1434, 337]",[141],COC(=O)C1COc2c(F)cc(C(O)(c3ccc4c(c3)CCC(=O)N4)C(C)Br)cc21,6.302816390991211,0.8249226517175496
BB-0750 BB-1636,"[750, 1636]",[125],COc1cc(Cl)ccc1C(N)COC1(C(=O)O)CCCOc2c(Cl)cc(C)cc21,6.36480188369751,0.8248286553803627
BB-0732 BB-0452,"[732, 452]",[108],CCN(Cc1cc(C)cc(C(=O)NC)c1)C1CCSc2ccc(Br)cc21,6.264224052429199,0.8245186951402361
BB-0214 BB-1397,"[214, 1397]",[66],CC(C)Cn1c2c(c(=O)n(C)c1=O)C(O)(c1c(C(=O)O)n(C)c3cc(Cl)ccc13)CN2,6.360949516296387,0.8244164490966843
BB-1240 BB-1871,"[1240, 1871]",[125],COc1cc(Cl)c2c(c1)C(C(=O)O)(n1cnc3c(CN)c(F)ccc31)CCC2,6.344388961791992,0.8243141340881298
BB-1871 BB-1623,"[1871, 1623]",[66],COc1cc(Cl)c2c(c1)C(O)(c1cc3cc(C)c(N)nc3cc1F)CCC2,6.357912063598633,0.8224735209333133
BB-0454 BB-1871,"[454, 1871]",[33],COc1cc(Cl)c2c(c1)C(NC(C)c1ccc(C)c([N+](=O)[O-])c1)CCC2,6.341310501098633,0.8207766734383627
BB-1037 BB-1871,"[1037, 1871]",[66],COc1cc2c(c(C(C)(O)c3oc4cc(C)ccc4c3CC(=O)O)c1)CCCC2=O,6.35292387008667,0.8204254522753642
BB-1862 BB-0591,"[1862, 591]",[66],CCOC(=O)c1cc2c([nH]1)CCCC2(O)c1cccc([C@@H]2C[C@H]2C(=O)O)c1C,6.350019931793213,0.8202793955269456
BB-1862 BB-1880,"[1862, 1880]",[108],CCOC(=O)c1cc2c([nH]1)CCCC2N1CC(C)Oc2cc(C)c(Br)cc21,6.350019931793213,0.8197893540479119
BB-1871 BB-1011,"[1871, 1011]",[108],COC(=O)C1Cc2c(O)cccc2C1NC1CCCc2c(Cl)cc(OC)cc21,6.357912063598633,0.8194084858305675
BB-0732 BB-1238,"[732, 1238]",[66],CNC(=O)c1cc(C)cc(C(O)c2ccc3c(c2)C(C(=O)OC)CN3)c1,6.264224052429199,0.819399053126624
BB-0223 BB-0821,"[223, 821]",[33],COc1ccc2c(c1OC)CCC2N1CCCc2cc(C)c(Br)cc21,6.362344741821289,0.8192079243474633
BB-0200 BB-0721,"[200, 721]",[125],COC(=O)c1cc(C(=O)CCC(=O)O)cn1C1(C(=O)O)CCC2CN(C(C)=O)c3cccc1c32,6.35385274887085,0.8184198065291108
BB-0721 BB-0765,"[721, 765]",[108],CC(=O)N1CC2CCC(NC(CC(=O)O)Cc3ccc([N+](=O)[O-])cc3)c3cccc1c32,6.344073295593262,0.8183585431519915
BB-1798 BB-1636,"[1798, 1636]",[33],Cc1cc(Cl)c2c(c1)C(Nc1nc3cc(C(=O)O)cc(Br)c3n1C)CCCO2,6.36305570602417,0.8171046250544185
BB-0337 BB-0846,"[337, 846]",[108],CC(C)Cn1c(NC(c2ccc3c(c2)CCC(=O)N3)C(C)Br)c(C(=O)CCl)c(=O)[nH]c1=O,6.357180118560791,0.8161155236171005
BB-0750 BB-1037,"[750, 1037]",[141],COc1cc(C(C)(O)c2oc3cc(C)ccc3c2CC(=O)O)ccc1C(N)CO,6.36480188369751,0.8156522470777807
BB-1913 BB-0208,"[1913, 208]",[125],CCc1c(C(=O)OC2(C(=O)O)CCCc3cc(C)c(C)cc32)cnn1CC,6.153962135314941,0.8156377780710533
BB-1238 BB-1912,"[1238, 1912]",[141],COC(=O)C1CNc2ccc(C3(O)CCc4cc(NC(C)=O)c(Br)cc43)cc21,6.360935211181641,0.8149872344705652
BB-0989 BB-0212,"[989, 212]",[112],Nc1nc2n(c1C(=O)N1CCOC(c3ccc(OC(F)(F)F)cc3)C1)CC(C(=O)O)CC2,6.340698719024658,0.814786301647183
BB-1678 BB-1636,"[1678, 1636]",[5],Cc1cc(NC(Cc2cc(C(F)(F)F)cnc2Cl)C(=O)O)c2c(c1)C(=O)CCCO2,6.362990856170654,0.8139310507633656
BB-0846 BB-1663,"[846, 1663]",[82],CC(C)Cn1c(=O)[nH]c(=O)c2c(CCl)c3c(nc21)-c1cc(C(=O)O)c(=O)oc1CC3,6.365951061248779,0.8133945166011312
BB-0698 BB-0208,"[698, 208]",[125],CCOC(=O)C1(F)CN(C2(C(=O)O)CCCc3cc(C)c(C)cc32)CC12CCC2,6.344512939453125,0.8133244661960465
BB-0846 BB-1029,"[846, 1029]",[66],CC(C)Cn1c(N)c(C(O)(CCl)c2ccc3c(c2)C(=O)C(C(F)(F)F)C3)c(=O)[nH]c1=O,6.365951061248779,0.8132470538437813
BB-0814 BB-0337,"[814, 337]",[33],COc1ccc(O)c(C(C)NC(c2ccc3c(c2)CCC(=O)N3)C(C)Br)c1,6.343062400817871,0.8129268142488497
BB-1862 BB-1369,"[1862, 1369]",[108],CCOC(=O)c1cc2c([nH]1)CCCC2NC(C(=O)OC)c1cc(C)cc(Br)c1,6.350019931793213,0.8129195322194191
BB-0846 BB-1663,"[846, 1663]",[141],CC(C)Cn1c(N)c(C(=O)CC2(O)CCCc3oc(=O)c(C(=O)O)cc32)c(=O)[nH]c1=O,6.365951061248779,0.8113970908777397
BB-1236 BB-1771,"[1236, 1771]",[79],COC(=O)c1c(N2CCN(C3(C(=O)OC)COC3)CC2)[nH]c2ccc(Br)cc12,6.301901340484619,0.8112050033963429
BB-1896 BB-0337,"[1896, 337]",[66],Cc1cc2c(cc1Br)C(O)(C(C)C(=O)c1ccc3c(c1)CCC(=O)N3)CCO2,6.35692834854126,0.8093186107530141
BB-1097 BB-1659,"[1097, 1659]",[66],C=CCN1C(=O)C(O)(c2cc(C(C)C)c(OCC3CO3)cc2C)c2cc(C)ccc21,6.332603931427002,0.808917636120587
BB-1709 BB-0721,"[1709, 721]",[125],CC(=O)N1CC2CCC(OC(=O)c3cc(N)c(C)cc3C)(C(=O)O)c3cccc1c32,6.356334209442139,0.807956219611801
BB-1254 BB-1636,"[1254, 1636]",[66],Cc1cc2c(c(C(O)(CCOc3ccccc3)C3CC3)c1)OCCCC2=O,6.3449602127075195,0.8061651591750528
BB-1862 BB-1880,"[1862, 1880]",[66],CCOC(=O)c1cc2c([nH]1)CCCC2(O)c1cc2c(cc1C)OC(C)CN2,6.350019931793213,0.8060884891797204
BB-1693 BB-1453,"[1693, 1453]",[141],Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(C)(O)c1nn(C(C)(C)C)c2ncnc(O)c12,6.310648441314697,0.8057258481077011
BB-0208 BB-0295,"[208, 295]",[108],COC(=O)c1ccc(C)c(Br)c1NC1CCCc2cc(C)c(C)cc21,6.344978332519531,0.8056684100246222
BB-0721 BB-0133,"[721, 133]",[108],CC(=O)N1CC2CCC(N3CCc4c(Br)cnc(N(C)C)c4C3)c3cccc1c32,6.344073295593262,0.8049516451484698
BB-0566 BB-0238,"[566, 238]",[71],CCn1c(Nc2ccc3nc(C(C)=O)n(C)c3c2)c(-c2csc(C)n2)c(=O)[nH]c1=O,6.358007907867432,0.804893195427368
BB-0214 BB-0768,"[214, 768]",[66],CC(C)Cn1c2c(c(=O)n(C)c1=O)C(O)(c1cccc(C(N)CC(=O)O)c1)CN2,6.360949516296387,0.8042831250164701
BB-1266 BB-0337,"[1266, 337]",[141],Cc1cc2c(cc1C(O)(c1ccc3c(c1)CCC(=O)N3)C(C)Br)OCCC2=O,6.35739803314209,0.803914563573237
BB-0214 BB-1798,"[214, 1798]",[4],CC(C)Cn1c2c(c(=O)n(C)c1=O)C(=O)CN2C(=O)c1cc(Br)c2c(c1)nc(N)n2C,6.360949516296387,0.8038508295107532
BB-1636 BB-1862,"[1636, 1862]",[141],CCOC(=O)c1cc2c([nH]1)CCCC2(O)c1cc(C)cc2c1OCCCC2=O,6.355961799621582,0.8038167322109412
BB-1238 BB-0269,"[1238, 269]",[141],COC(=O)C1CNc2ccc(C3(O)C(F)=CCCc4ccc(Br)cc43)cc21,6.360935211181641,0.8036527717997859
BB-1238 BB-0424,"[1238, 424]",[141],COC(=O)C1CNc2ccc(C3(O)C(=O)N(CCC(=O)O)c4cc(F)ccc43)cc21,6.360935211181641,0.8034707450437885
BB-1907 BB-0337,"[1907, 337]",[33],COc1ccc(Br)c(C(C(=O)O)N(C)C(c2ccc3c(c2)CCC(=O)N3)C(C)Br)c1,6.363224029541016,0.8030466217358749
BB-1798 BB-0846,"[1798, 846]",[78],CC(C)Cn1c(NC(=O)c2cc(Br)c3c(c2)nc(N)n3C)c(C(=O)CCl)c(=O)[nH]c1=O,6.36305570602417,0.802814446493168
BB-1062 BB-1710,"[1062, 1710]",[66],Cc1ccc(N2CCC(O)(CC(=O)C(C#N)=C3C=CN(C)C=C3)CC2=O)cc1,6.344877243041992,0.8019038365678975
BB-1862 BB-0591,"[1862, 591]",[50],CCOC(=O)c1cc2c([nH]1)CCCC2(OC(=O)[C@@H]1C[C@H]1c1cccc(Br)c1C)C(=O)O,6.350019931793213,0.8018250472766978
BB-1669 BB-1576,"[1669, 1576]",[108],CCCc1ccc(C(CCC(=O)O)N2CCc3cc(C(=O)O)cnc3C2)cc1,6.354565143585205,0.8012747314134895
BB-0732 BB-1100,"[732, 1100]",[108],CNC(=O)c1cc(C)cc(CNC2CCc3cc(Br)ccc3NC2=O)c1,6.264224052429199,0.8011957053600818
BB-0721 BB-1907,"[721, 1907]",[66],CNC(C(=O)O)c1cc(OC)ccc1C1(O)CCC2CN(C(C)=O)c3cccc1c32,6.344073295593262,0.8011309903511259
BB-0223 BB-1750,"[223, 1750]",[71],CC(=O)NC1(c2nc(C)cs2)CCN(c2cc3c(cc2C)CCCN3)C1,6.362344741821289,0.8008790244216979
BB-1715 BB-1871,"[1715, 1871]",[5],COC(=O)c1ccc2c(c1)C(C)CN2c1cc(OC)cc2c1CCCC2=O,6.340205669403076,0.800441855077165
BB-0692 BB-1871,"[692, 1871]",[141],COc1cc(Cl)c2c(c1)C(O)(c1ccc3c(c1)CCC(C(=O)O)N3)CCC2,6.3635172843933105,0.8000015013310213
BB-0507 BB-1453,"[507, 1453]",[125],CC(=O)CCc1nn(C(C)(Cn2c(Br)nc3c2c(=O)[nH]c(=O)n3C)C(=O)O)c2ccccc12,6.350957870483398,0.7996661714129326
BB-0750 BB-1636,"[750, 1636]",[5],COc1cc(Cl)ccc1C(CO)Nc1cc(C)cc2c1OCCCC2=O,6.36480188369751,0.7989614770283407
BB-0698 BB-0465,"[698, 465]",[4],CCOC(=O)C1(F)CN(C(=O)CNCc2c(F)cccc2Cl)CC12CCC2,6.344512939453125,0.7975011687253066
BB-0847 BB-0760,"[847, 760]",[141],COC(=O)c1cc2c(C(C)(O)c3ncc(C)cc3Br)ccc(C)c2[nH]1,6.302024841308594,0.7967246631263031
BB-1636 BB-0792,"[1636, 792]",[66],CCCN1C(=O)C(=O)c2cc(C3(O)CCCOc4c(Cl)cc(C)cc43)ccc21,6.355961799621582,0.7966292414922889
BB-0766 BB-0090,"[766, 90]",[66],CCC(O)(CC(=O)c1ccc(C(F)(F)F)cc1)c1cc(C(=O)OC)c2ccccc2n1,6.345864295959473,0.7965922791897815
BB-0721 BB-1907,"[721, 1907]",[108],COc1ccc(Br)c(C(C(=O)O)N(C)C2CCC3CN(C(C)=O)c4cccc2c43)c1,6.344073295593262,0.7963484646851744
BB-0550 BB-0821,"[550, 821]",[141],CCOC(=O)c1nc(C2(O)CCc3c2ccc(OC)c3OC)c2n1CCCC2,6.303221702575684,0.7963282338656068
BB-1674 BB-1120,"[1674, 1120]",[141],O=C(O)Cn1cc(C(O)c2ccc3c(c2)OC(C(=O)O)CC3)c2ccccc21,6.3054704666137695,0.7958428401162043
BB-0097 BB-0372,"[97, 372]",[71],CNCc1cc(OC)ccc1N1CCc2c([nH]c3ccccc23)C1C(=O)O,6.363949775695801,0.7954726981365027
BB-0721 BB-0133,"[721, 133]",[66],CC(=O)N1CC2CCC(O)(c3cnc(N(C)C)c4c3CCNC4)c3cccc1c32,6.344073295593262,0.7953010326605114
BB-0721 BB-1862,"[721, 1862]",[50],CCOC(=O)c1cc2c(n1C1(C(=O)O)CCC3CN(C(C)=O)c4cccc1c43)CCCC2=O,6.344073295593262,0.7952226966331647
BB-0880 BB-1562,"[880, 1562]",[116],Cc1cc(Oc2cncc3c2COCCC3N)c(C(=O)CCC(=O)O)cc1Br,6.363696098327637,0.7951479649290925
BB-0846 BB-0618,"[846, 618]",[4],CCCc1ccc(N)c(C(=O)Nc2c(C(=O)CCl)c(=O)[nH]c(=O)n2CC(C)C)c1,6.365951061248779,0.7949120635276272
BB-1447 BB-0295,"[1447, 295]",[112],COC(=O)C1(NC(=O)c2ccc(C)c(Br)c2N)CC(c2ccccc2Cl)C1,6.362763404846191,0.794883472301042
BB-0732 BB-1238,"[732, 1238]",[108],CNC(=O)c1cc(C)cc(CN2CC(C(=O)OC)c3cc(Br)ccc32)c1,6.264224052429199,0.7948289170102526
BB-1896 BB-0337,"[1896, 337]",[141],Cc1cc2c(cc1C(O)(c1ccc3c(c1)CCC(=O)N3)C(C)Br)C(=O)CCO2,6.35692834854126,0.7946623996611335
BB-0698 BB-0732,"[698, 732]",[33],CCOC(=O)C1(F)CN(Cc2cc(C)cc(C(=O)NC)c2)CC12CCC2,6.344512939453125,0.7942636100850647
BB-1238 BB-1912,"[1238, 1912]",[63],COC(=O)C1CNc2ccc(-c3cc4c(cc3NC(C)=O)CCC4=O)cc21,6.360935211181641,0.7941873975976678
BB-0721 BB-0039,"[721, 39]",[50],CC(=O)N1CC2CCC(C(=O)O)(N3C(=O)CCSc4cc(C)ccc43)c3cccc1c32,6.344073295593262,0.7938427850239946
BB-0721 BB-0133,"[721, 133]",[50],CC(=O)N1CC2CCC(C(=O)O)(N3CCc4c(Br)cnc(N(C)C)c4C3)c3cccc1c32,6.344073295593262,0.7935761454037287
BB-1846 BB-0846,"[1846, 846]",[78],CC(C)Cn1c(NC(=O)CN(C)c2ccc(C(F)(F)F)cc2C=O)c(C(=O)CCl)c(=O)[nH]c1=O,6.288496017456055,0.7927283957669103
BB-0721 BB-1877,"[721, 1877]",[50],CC(=O)N1CC2CCC(C(=O)O)(N(C)C3CCN(c4ccc(C(F)(F)F)nc4)CC3)c3cccc1c32,6.344073295593262,0.79214651191888
BB-0200 BB-1198,"[200, 1198]",[108],COC(=O)c1cc(C(CCC(=O)O)Nc2ccccc2[C@@H]2C[C@H]2C(=O)OC)c[nH]1,6.35385274887085,0.7909502123650962
BB-1632 BB-0244,"[1632, 244]",[141],COC(=O)Cc1cc2c(c(C(C)(O)/C(=C/c3ccc(Cl)c(Cl)c3)C(N)=O)c1)OCC2,6.303065776824951,0.7908858574083822
BB-1788 BB-0233,"[1788, 233]",[141],COC(=O)c1c(CC(=O)O)[nH]c(C(C)(O)c2ccc(C(C)(C)O)cc2OC)c1C,6.345040321350098,0.7908541032591069
BB-1582 BB-1640,"[1582, 1640]",[71],CNC1CCOc2ccc(N3CCOc4c(Cl)cc(Br)cc4C3)cc21,6.3617963790893555,0.7907095379841296
BB-0381 BB-1945,"[381, 1945]",[5],COC(=O)C1(c2cc(N3CC(c4cccc(C(F)(F)F)c4)OCC3C)ccc2C#N)CCC1,6.340829372406006,0.7900367870815886
BB-0244 BB-0351,"[244, 351]",[66],CCc1cc(C(C)(O)/C(=C/c2ccc(Cl)c(Cl)c2)C(N)=O)cc2c1NCCC2,6.3590617179870605,0.789940268346099
BB-0355 BB-0233,"[355, 233]",[112],CC(=O)c1[nH]c(CC(=O)O)c(C(=O)N(C)C2CCCC2c2ccc(C(F)(F)F)cc2)c1C,6.340897083282471,0.7891689504670542
BB-0732 BB-0452,"[732, 452]",[66],CCNC1CCSc2ccc(C(O)c3cc(C)cc(C(=O)NC)c3)cc21,6.264224052429199,0.7890873673326309
BB-0707 BB-0591,"[707, 591]",[5],COC(=O)c1cc2c([nH]1)CN(c1cccc([C@@H]3C[C@H]3C(=O)O)c1C)CC2,6.341523170471191,0.7884057095619762
BB-0337 BB-0393,"[337, 393]",[79],CC(C(=O)c1ccc2c(c1)CCC(=O)N2)N1CCC(C(=O)O)c2cccc(C(F)(F)F)c21,6.357180118560791,0.7881330233219686
BB-1706 BB-1011,"[1706, 1011]",[78],COC(=O)C1Cc2c(O)cccc2C1NC(=O)C1(c2cccc(Br)c2)CC(=O)C1,6.359709739685059,0.7878561806308835
BB-1037 BB-1659,"[1037, 1659]",[66],Cc1ccc2c(CC(=O)O)c(C(C)(O)c3cc(C(C)C)c(OCC4CO4)cc3C)oc2c1,6.35292387008667,0.7872926880487352
BB-1917 BB-0358,"[1917, 358]",[5],COc1ccc(C(C)C(=O)O)cc1N1CC=C(c2cccnc2)CC1,6.343141078948975,0.7872795616733734
BB-0787 BB-0501,"[787, 501]",[141],COc1ccc2[nH]c3c(c2c1)CCCC3(O)c1cccc(CN)c1Cl,6.362907409667969,0.786704537740285
BB-1238 BB-0089,"[1238, 89]",[37],CC1CN(C(=O)C2CNc3ccc(Br)cc32)CC2(C1)OC(=O)Nc1ccc(Cl)c(F)c12,6.360935211181641,0.7864940214141365
BB-1693 BB-1453,"[1693, 1453]",[63],CC(=O)Cn1c(-c2nn(C(C)(C)C)c3ncnc(O)c23)nc2c1c(=O)[nH]c(=O)n2C,6.310648441314697,0.7864281015766865
BB-1798 BB-1193,"[1798, 1193]",[71],CCOc1ccc(Cl)cc1CCNc1cc(C(=O)O)cc2nc(N)n(C)c12,6.36305570602417,0.7861544296736456
BB-1037 BB-1398,"[1037, 1398]",[50],CC(=O)c1cn(C(C)(C(=O)O)c2oc3cc(C)ccc3c2CC(=O)O)c2ccc([N+](=O)[O-])cc12,6.35292387008667,0.7858673384084183
BB-1693 BB-1636,"[1693, 1636]",[125],Cc1cc(Cl)c2c(c1)C(Oc1ncnc3c1c(Br)nn3C(C)(C)C)(C(=O)O)CCCO2,6.310648441314697,0.7855185948275542
BB-0846 BB-0618,"[846, 618]",[108],CCCc1ccc(NC(CCl)c2c(N)n(CC(C)C)c(=O)[nH]c2=O)c(C(=O)O)c1,6.365951061248779,0.7853295175906447
BB-0846 BB-1071,"[846, 1071]",[28],COCCC1(C(=O)O)CN(C(=O)Nc2c(C(=O)CCl)c(=O)[nH]c(=O)n2CC(C)C)C1,6.365951061248779,0.7848645216480391
BB-0407 BB-0295,"[407, 295]",[63],COC(=O)c1ccc(C)c(-c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)c1N,6.303242206573486,0.7848296812314565
BB-0214 BB-1798,"[214, 1798]",[66],CC(C)Cn1c2c(c(=O)n(C)c1=O)C(O)(c1cc(C(=O)O)cc3nc(N)n(C)c13)CN2,6.360949516296387,0.7841785751138792
BB-0583 BB-1447,"[583, 1447]",[37],CCc1c(C(=O)NC2(C(=O)OC)CC(c3ccccc3Cl)C2)[nH]c(C)c1C(=O)O,6.156293869018555,0.7837743205924479
BB-0113 BB-0847,"[113, 847]",[66],CCCCCC(O)(c1c(O)cc(O)cc1O)c1ccc(C)c2[nH]c(C(=O)OC)cc12,6.352838039398193,0.7837465116753932
BB-1653 BB-1037,"[1653, 1037]",[145],CC(=CC(=O)N1CCN(C)C1=O)c1oc2cc(C)ccc2c1CC(=O)O,6.343317031860352,0.7836971677351373
BB-1871 BB-1011,"[1871, 1011]",[50],COC(=O)C1Cc2c(OC3(C(=O)O)CCCc4c(Cl)cc(OC)cc43)cccc2C1N,6.357912063598633,0.7828506707069309
BB-1887 BB-1317,"[1887, 1317]",[108],COC(=O)c1ccc2c(c1)CCC2N[C@@H]1c2cc(C)ccc2C[C@@H]1C(=O)O,6.344454288482666,0.782327342362817
BB-0223 BB-0821,"[223, 821]",[141],COc1ccc2c(c1OC)CCC2(O)c1cc2c(cc1C)CCCN2,6.362344741821289,0.7806640219127341
BB-0721 BB-1332,"[721, 1332]",[66],CC(=O)N1CC2CCC(O)(c3cc(CN)cc(OC(F)(F)F)c3)c3cccc1c32,6.344073295593262,0.7800699886350407
BB-1238 BB-0089,"[1238, 89]",[71],COC(=O)C1CNc2ccc(N3CC(C)CC4(C3)OC(=O)Nc3ccc(Cl)c(F)c34)cc21,6.360935211181641,0.7800570381590823
BB-1522 BB-1587,"[1522, 1587]",[5],CC1(C)CC(N)c2cccc(N3CCCC(n4ccc(C(=O)O)n4)C3)c2O1,6.357766151428223,0.7795422915715496
BB-1871 BB-1189,"[1871, 1189]",[70],COC(=O)c1cnn(C)c1CC=C1CCCc2c(Cl)cc(OC)cc21,6.357912063598633,0.7787246213387199
BB-0505 BB-0721,"[505, 721]",[33],CCOC(=O)c1cnc2ncnn2c1NC1CCC2CN(C(C)=O)c3cccc1c32,6.350249290466309,0.7784815980942675
BB-0480 BB-0707,"[480, 707]",[50],COC(=O)c1cc2c(n1C(C)(CCc1ccccc1[N+](=O)[O-])C(=O)O)CNCC2,6.34492301940918,0.7784466206870255
BB-0732 BB-1744,"[732, 1744]",[66],CNC(=O)c1cc(C)cc(C(O)c2ccc(CC(=O)O)c([N+](=O)[O-])c2)c1,6.264224052429199,0.7780560258252813
BB-0507 BB-1453,"[507, 1453]",[50],CC(=O)Cn1c(Br)nc2c1c(=O)n(C(C)(CCc1n[nH]c3ccccc13)C(=O)O)c(=O)n2C,6.350957870483398,0.7778198041352645
BB-1994 BB-0233,"[1994, 233]",[112],CC(=O)c1[nH]c(CC(=O)O)c(C(=O)NC(CO)Cc2ccccc2Cl)c1C,6.365130424499512,0.777256939316
BB-1862 BB-1369,"[1862, 1369]",[37],COC(=O)C(NC(=O)c1cc2c([nH]1)CCCC2=O)c1cc(C)cc(Br)c1,6.350019931793213,0.7772395405042449
BB-0214 BB-1798,"[214, 1798]",[103],CC(C)Cn1c2c(c(=O)n(C)c1=O)C(=O)CN2C(=O)Nc1nc2cc(C(=O)O)cc(Br)c2n1C,6.360949516296387,0.7770215376103021
BB-1678 BB-1636,"[1678, 1636]",[33],Cc1cc(Cl)c2c(c1)C(NC(Cc1cc(C(F)(F)F)cnc1Cl)C(=O)O)CCCO2,6.362990856170654,0.7769340982992795
BB-1083 BB-1101,"[1083, 1101]",[110],CC(=O)c1sc2[nH]c(=O)n([C@@H](CO)Cc3ccc([N+](=O)[O-])cc3)c(=O)c2c1C,6.342498302459717,0.7761940232693164
BB-0337 BB-0846,"[337, 846]",[79],CC(C)Cn1c(NC(C)C(=O)c2ccc3c(c2)CCC(=O)N3)c(C(=O)CCl)c(=O)[nH]c1=O,6.357180118560791,0.7760137016326228
BB-0354 BB-0378,"[354, 378]",[66],CC(=O)N1CCC(C(O)(CC(=O)C2COc3ccccc3O2)c2ccc(F)cc2F)CC1,6.345145225524902,0.7751900401989529
BB-0881 BB-1005,"[881, 1005]",[140],Cc1cc(C(=O)C(C(=O)CCl)=C2Nc3ccccc3N2C)cc(C#N)c1N,6.362527847290039,0.7750867520183283
BB-1236 BB-1387,"[1236, 1387]",[79],COC(=O)c1c(N2C[C@@H](C(=O)OC)[C@H](c3cc(F)cc(F)c3)C2)[nH]c2ccc(Br)cc12,6.301901340484619,0.7748415004901342
BB-0126 BB-1114,"[126, 1114]",[5],CC1(C)CN(c2cccc(C(CC(F)(F)F)C(=O)O)c2)c2cnccc21,6.342607498168945,0.7744128529812493
BB-0750 BB-1037,"[750, 1037]",[4],COc1cc(Cl)ccc1C(CO)NC(=O)Cc1c(C(C)=O)oc2cc(C)ccc12,6.36480188369751,0.7743130425269056
BB-0846 BB-1380,"[846, 1380]",[112],CCn1c(C)c(/C=C/C(=O)O)c(C(=O)Nc2c(C(=O)CCl)c(=O)[nH]c(=O)n2CC(C)C)c1C,6.365951061248779,0.7737642999882226
